Ano;Mês;Evolução Mensal (AnoMes);Unidade da Federação;Valor Arrecadado (R$)
1997;Fevereiro;199702;Alagoas;13503571
1997;Março;199703;Alagoas;12692834
1997;Abril;199704;Alagoas;13390401
1997;Maio;199705;Alagoas;10724226
1997;Junho;199706;Alagoas;10885277
1997;Julho;199707;Alagoas;11781672
1997;Agosto;199708;Alagoas;13704436
1997;Setembro;199709;Alagoas;13349674
1997;Outubro;199710;Alagoas;13561677
1997;Novembro;199711;Alagoas;13009163
1997;Dezembro;199712;Alagoas;20329216
1997;Janeiro;199701;Sergipe;13688180
1997;Fevereiro;199702;Sergipe;13184011
1997;Março;199703;Sergipe;12382894
1997;Abril;199704;Sergipe;13659644
1997;Maio;199705;Sergipe;12034730
1997;Junho;199706;Sergipe;13139179
1997;Julho;199707;Sergipe;13463710
1997;Agosto;199708;Sergipe;14165615
1997;Setembro;199709;Sergipe;13580609
1997;Outubro;199710;Sergipe;14516779
1997;Novembro;199711;Sergipe;13569551
1997;Dezembro;199712;Sergipe;23371523
1997;Janeiro;199701;Bahia;85293938
1997;Fevereiro;199702;Bahia;80160214
1997;Março;199703;Bahia;75522634
1997;Abril;199704;Bahia;76999381
1997;Maio;199705;Bahia;72578155
1997;Junho;199706;Bahia;80740202
1997;Julho;199707;Bahia;79926554
1997;Agosto;199708;Bahia;89895537
1997;Setembro;199709;Bahia;93726042
1997;Outubro;199710;Bahia;91697644
1997;Novembro;199711;Bahia;89970323
1997;Dezembro;199712;Bahia;140687309
1997;Janeiro;199701;Minas Gerais;289490565
1997;Fevereiro;199702;Minas Gerais;272474790
1997;Março;199703;Minas Gerais;261571775
1997;Abril;199704;Minas Gerais;291091129
1997;Maio;199705;Minas Gerais;263154119
1997;Junho;199706;Minas Gerais;267250238
1997;Julho;199707;Minas Gerais;281484024
1997;Agosto;199708;Minas Gerais;297009226
1997;Setembro;199709;Minas Gerais;294547057
1997;Outubro;199710;Minas Gerais;301915991
1997;Novembro;199711;Minas Gerais;299076766
1997;Dezembro;199712;Minas Gerais;493374400
1997;Janeiro;199701;Espírito Santo;53526240
1997;Fevereiro;199702;Espírito Santo;48835733
1997;Março;199703;Espírito Santo;47870453
1997;Abril;199704;Espírito Santo;51029581
1997;Maio;199705;Espírito Santo;45698676
1997;Junho;199706;Espírito Santo;49376897
1997;Julho;199707;Espírito Santo;52391979
1997;Agosto;199708;Espírito Santo;56311635
1997;Setembro;199709;Espírito Santo;54307297
1997;Outubro;199710;Espírito Santo;57894393
1997;Novembro;199711;Espírito Santo;56214651
1997;Dezembro;199712;Espírito Santo;92346951
1997;Janeiro;199701;Rio de Janeiro;439781175
1997;Fevereiro;199702;Rio de Janeiro;431555947
1997;Março;199703;Rio de Janeiro;419849179
1997;Abril;199704;Rio de Janeiro;446319639
1997;Maio;199705;Rio de Janeiro;384001486
1997;Junho;199706;Rio de Janeiro;394749808
1997;Julho;199707;Rio de Janeiro;425905112
1997;Agosto;199708;Rio de Janeiro;435114793
1997;Setembro;199709;Rio de Janeiro;440818664
1997;Outubro;199710;Rio de Janeiro;459177800
1997;Novembro;199711;Rio de Janeiro;442045898
1997;Dezembro;199712;Rio de Janeiro;743460760
1997;Janeiro;199701;São Paulo;1616439891
1997;Fevereiro;199702;São Paulo;1565280985
1997;Março;199703;São Paulo;1486090220
1997;Abril;199704;São Paulo;1605334445
1997;Maio;199705;São Paulo;1430153980
1997;Junho;199706;São Paulo;1547502567
1997;Julho;199707;São Paulo;1571139598
1997;Agosto;199708;São Paulo;1686207147
1997;Setembro;199709;São Paulo;1689376180
1997;Outubro;199710;São Paulo;1689133396
1997;Novembro;199711;São Paulo;1744182528
1997;Dezembro;199712;São Paulo;2710931823
1997;Janeiro;199701;Paraná;183549740
1997;Fevereiro;199702;Paraná;183246235
1997;Março;199703;Paraná;179780979
1997;Abril;199704;Paraná;193973098
1997;Maio;199705;Paraná;184076978
1997;Junho;199706;Paraná;185886673
1997;Julho;199707;Paraná;184920212
1997;Agosto;199708;Paraná;192919566
1997;Setembro;199709;Paraná;195406179
1997;Outubro;199710;Paraná;215932831
1997;Novembro;199711;Paraná;192296667
1997;Dezembro;199712;Paraná;305258393
1997;Janeiro;199701;Santa Catarina;93336563
1997;Fevereiro;199702;Santa Catarina;121197814
1997;Março;199703;Santa Catarina;116269159
1997;Abril;199704;Santa Catarina;128706786
1997;Maio;199705;Santa Catarina;119725596
1997;Junho;199706;Santa Catarina;124252559
1997;Julho;199707;Santa Catarina;121578189
1997;Agosto;199708;Santa Catarina;129570919
1997;Setembro;199709;Santa Catarina;128647987
1997;Outubro;199710;Santa Catarina;126463662
1997;Novembro;199711;Santa Catarina;129231298
1997;Dezembro;199712;Santa Catarina;196793856
1997;Janeiro;199701;Rio Grande do Sul;228099729
1997;Fevereiro;199702;Rio Grande do Sul;214869621
1997;Março;199703;Rio Grande do Sul;212700082
1997;Abril;199704;Rio Grande do Sul;222660885
1997;Maio;199705;Rio Grande do Sul;224663937
1997;Junho;199706;Rio Grande do Sul;224497932
1997;Julho;199707;Rio Grande do Sul;230587934
1997;Agosto;199708;Rio Grande do Sul;240134233
1997;Setembro;199709;Rio Grande do Sul;238822013
1997;Outubro;199710;Rio Grande do Sul;244742584
1997;Novembro;199711;Rio Grande do Sul;236391414
1997;Dezembro;199712;Rio Grande do Sul;388826233
1997;Janeiro;199701;Mato Grosso do Sul;17314426
1997;Fevereiro;199702;Mato Grosso do Sul;15889633
1997;Março;199703;Mato Grosso do Sul;16410772
1997;Abril;199704;Mato Grosso do Sul;17621347
1997;Maio;199705;Mato Grosso do Sul;16877643
1997;Junho;199706;Mato Grosso do Sul;16482227
1997;Julho;199707;Mato Grosso do Sul;16545607
1997;Agosto;199708;Mato Grosso do Sul;17801179
1997;Setembro;199709;Mato Grosso do Sul;17886162
1997;Outubro;199710;Mato Grosso do Sul;18489427
1997;Novembro;199711;Mato Grosso do Sul;17608985
1997;Dezembro;199712;Mato Grosso do Sul;29401630
1997;Janeiro;199701;Mato Grosso;18432543
1997;Fevereiro;199702;Mato Grosso;16666952
1997;Março;199703;Mato Grosso;17186595
1997;Abril;199704;Mato Grosso;20414375
1997;Maio;199705;Mato Grosso;17988950
1997;Junho;199706;Mato Grosso;18445267
1997;Julho;199707;Mato Grosso;19030604
1997;Agosto;199708;Mato Grosso;18756528
1997;Setembro;199709;Mato Grosso;19274092
1997;Outubro;199710;Mato Grosso;20673894
1997;Novembro;199711;Mato Grosso;17564867
1997;Dezembro;199712;Mato Grosso;30741353
1997;Janeiro;199701;Goiás;45216204
1997;Fevereiro;199702;Goiás;45104289
1997;Março;199703;Goiás;44287756
1997;Abril;199704;Goiás;44722184
1997;Maio;199705;Goiás;42449015
1997;Junho;199706;Goiás;46972029
1997;Julho;199707;Goiás;47743796
1997;Agosto;199708;Goiás;51529127
1997;Setembro;199709;Goiás;50398795
1997;Outubro;199710;Goiás;53033129
1997;Novembro;199711;Goiás;51095953
1997;Dezembro;199712;Goiás;84392079
1997;Janeiro;199701;Distrito Federal;105402953
1997;Fevereiro;199702;Distrito Federal;91468019
1997;Março;199703;Distrito Federal;88457033
1997;Abril;199704;Distrito Federal;102655021
1997;Maio;199705;Distrito Federal;75104090
1997;Junho;199706;Distrito Federal;93731680
1997;Julho;199707;Distrito Federal;87271483
1997;Agosto;199708;Distrito Federal;102618361
1997;Setembro;199709;Distrito Federal;103071888
1997;Outubro;199710;Distrito Federal;124564292
1997;Novembro;199711;Distrito Federal;99908642
1997;Dezembro;199712;Distrito Federal;205070276
1997;Janeiro;199701;Ignorado;449702
1997;Fevereiro;199702;Ignorado;366931
1997;Março;199703;Ignorado;292286
1997;Abril;199704;Ignorado;1108577
1997;Maio;199705;Ignorado;491548
1997;Junho;199706;Ignorado;0
1997;Julho;199707;Ignorado;578338
1997;Agosto;199708;Ignorado;1214384
1997;Setembro;199709;Ignorado;649470
1997;Outubro;199710;Ignorado;773121
1997;Novembro;199711;Ignorado;751226
1997;Dezembro;199712;Ignorado;405701
1998;Janeiro;199801;Rondônia;11496156,77
1998;Fevereiro;199802;Rondônia;14426104,2
1998;Março;199803;Rondônia;8526453,99
1998;Abril;199804;Rondônia;7122617,06
1998;Maio;199805;Rondônia;6839985,72
1998;Junho;199806;Rondônia;6165882,73
1998;Julho;199807;Rondônia;6281703,3
1998;Agosto;199808;Rondônia;6442526,88
1998;Setembro;199809;Rondônia;8693868,2
1998;Outubro;199810;Rondônia;6011374,24
1998;Novembro;199811;Rondônia;6515838,28
1998;Dezembro;199812;Rondônia;6363156,96
1998;Janeiro;199801;Acre;4636973,04
1998;Fevereiro;199802;Acre;3407165,11
1998;Março;199803;Acre;4450300,75
1998;Abril;199804;Acre;4589245
1998;Maio;199805;Acre;2999738,2
1998;Junho;199806;Acre;3745540,35
1998;Julho;199807;Acre;3040235,45
1998;Agosto;199808;Acre;2967727,03
1998;Setembro;199809;Acre;3573941,32
1998;Outubro;199810;Acre;3145760,98
1998;Novembro;199811;Acre;2881250,89
1998;Dezembro;199812;Acre;2795098,49
1998;Janeiro;199801;Amazonas;45488021,27
1998;Fevereiro;199802;Amazonas;29107111,53
1998;Março;199803;Amazonas;28652040,45
1998;Abril;199804;Amazonas;25950009,63
1998;Maio;199805;Amazonas;29132814,57
1998;Junho;199806;Amazonas;33284395,9
1998;Julho;199807;Amazonas;28770623,9
1998;Agosto;199808;Amazonas;28852311,97
1998;Setembro;199809;Amazonas;29111177,68
1998;Outubro;199810;Amazonas;30037525,62
1998;Novembro;199811;Amazonas;28883363,07
1998;Dezembro;199812;Amazonas;27911216,06
1998;Janeiro;199801;Roraima;2523429,14
1998;Fevereiro;199802;Roraima;1338934,6
1998;Março;199803;Roraima;2031337,86
1998;Abril;199804;Roraima;2226997,9
1998;Maio;199805;Roraima;1884211,67
1998;Junho;199806;Roraima;2079404,12
1998;Julho;199807;Roraima;1669771,97
1998;Agosto;199808;Roraima;1596619,2
1998;Setembro;199809;Roraima;1797992,33
1998;Outubro;199810;Roraima;1732618,87
1998;Novembro;199811;Roraima;1262450,09
1998;Dezembro;199812;Roraima;1595310,28
1998;Janeiro;199801;Pará;44909885,91
1998;Fevereiro;199802;Pará;29576989,15
1998;Março;199803;Pará;28357900,4
1998;Abril;199804;Pará;26726861,28
1998;Maio;199805;Pará;26548631,61
1998;Junho;199806;Pará;27920906,72
1998;Julho;199807;Pará;27978349,5
1998;Agosto;199808;Pará;27959681,93
1998;Setembro;199809;Pará;27525701,45
1998;Outubro;199810;Pará;26802645,02
1998;Novembro;199811;Pará;27162061,77
1998;Dezembro;199812;Pará;25687877,53
1998;Janeiro;199801;Amapá;2972013,26
1998;Fevereiro;199802;Amapá;1950555,23
